page|86
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
所有者权益（或股东权益）合计||754,641,531.62|291,844,567.84
负债和所有者权益（或股东权益）总计||990,283,654.56|474,354,024.70
page|89
利息收入||1,976,212.30|43,376.92
加：其他收益|七、67|11,996,386.75|11,320,392.92
投资收益（损失以“－”号填列）|七、68|86,050.86|-720,708.36
其中：对联营企业和合营企业的投资收益||-295,397.82|-720,708.36
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-5,686,913.47|-1,436,608.36
资产减值损失（损失以“-”号填列）|七、72|-107,669.24|-246,379.88
资产处置收益（损失以“－”号填列）|七、73||-27,600.14
二、营业利润（亏损以“－”号填列）||50,307,543.86|48,905,039.67
加：营业外收入|七、74|2,279,288.62|508,000.00
减：营业外支出|七、75|1,109,945.00|67,125.73
三、利润总额（亏损总额以“－”号填列）||51,476,887.48|49,345,913.94
减：所得税费用|七、76|5,319,322.70|5,116,453.81
四、净利润（净亏损以“－”号填列）||46,157,564.78|44,229,460.13
（一）持续经营净利润（净亏损以“－”号填列）||46,157,564.78|44,229,460.13
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||46,157,564.78|44,229,460.13
七、每股收益：|||
page|90
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||224,855,381.63|197,204,274.68
收到的税费返还||9,145,895.15|9,104,426.01
收到其他与经营活动有关的现金|七、78|10,084,658.19|6,980,225.65
经营活动现金流入小计||244,085,934.97|213,288,926.34
购买商品、接受劳务支付的现金||131,794,821.88|58,172,474.71
支付给职工及为职工支付的现金||58,157,875.24|53,269,003.43
支付的各项税费||21,694,068.93|19,043,410.92
支付其他与经营活动有关的现金|七、78|34,963,847.19|29,505,943.62
经营活动现金流出小计||246,610,613.24|159,990,832.68
经营活动产生的现金流量净额||-2,524,678.27|53,298,093.66
二、投资活动产生的现金流量：|||
收回投资收到的现金||90,000,000.00|
取得投资收益收到的现金||738,911.01|
处置固定资产、无形资产和其他长期资产收回的现金净额|||125,342.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||90,738,911.01|125,342.00
购建固定资产、无形资产和其他长期资产支付的现金||65,699,533.71|34,505,635.23
投资支付的现金||257,017,736.30|
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||322,717,270.01|34,505,635.23
投资活动产生的现金流量净额||-231,978,359.00|-34,380,293.23
三、筹资活动产生的现金流量：|||
