page|60
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
专项储备|||
盈余公积||64,301,714.42|62,732,184.90
未分配利润||45,797,603.89|77,019,131.80
所有者权益（或股东权益）合计||756,413,603.05|715,299,643.00
负债和所有者权益（或股东权益）总计||777,309,876.13|824,160,765.49
page|63
投资收益（损失以“－”号填列）||9,841,487.09|11,171,421.28
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||317,375.09|-1,779,569.57
资产减值损失（损失以“-”号填列）||-70,118.31|-646,380.91
资产处置收益（损失以“－”号填列）|||
二、营业利润（亏损以“－”号填列）||16,406,345.48|26,636,051.55
加：营业外收入|||211.65
减：营业外支出|||
三、利润总额（亏损总额以“－”号填列）||16,406,345.48|26,636,263.20
减：所得税费用||711,050.27|3,785,277.24
四、净利润（净亏损以“－”号填列）||15,695,295.21|22,850,985.96
（一）持续经营净利润（净亏损以“－”号填列）||15,695,295.21|22,850,985.96
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
page|64
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||15,695,295.21|22,850,985.96
七、每股收益：|||
（一）基本每股收益(元/股)||0.03|0.04
（二）稀释每股收益(元/股)||0.03|0.04
page|64
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||120,518,003.16|205,959,558.76
收到的税费返还||2,413,059.88|9,336,687.14
收到其他与经营活动有关的现金||7,292,899.51|3,283,362.47
经营活动现金流入小计||130,223,962.55|218,579,608.37
购买商品、接受劳务支付的现金||43,838,664.40|89,747,124.68
支付给职工及为职工支付的现金||20,769,287.21|33,985,013.02
支付的各项税费||6,310,067.84|19,350,535.98
支付其他与经营活动有关的现金||11,287,552.74|20,864,788.01
经营活动现金流出小计||82,205,572.19|163,947,461.69
经营活动产生的现金流量净额||48,018,390.36|54,632,146.68
二、投资活动产生的现金流量：|||
收回投资收到的现金||590,007,548.23|511,100,000.00
取得投资收益收到的现金|||11,171,421.28
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
page|65
收到其他与投资活动有关的现金|||
投资活动现金流入小计||590,007,548.23|522,271,421.28
购建固定资产、无形资产和其他长期资产支付的现金||7,608,499.28|29,861,913.30
投资支付的现金||580,000,000.00|511,100,000.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||587,608,499.28|540,961,913.30
投资活动产生的现金流量净额||2,399,048.95|-18,690,492.02
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金||6,285,000.00|
分配股利、利润或偿付利息支付的现金||46,093,864.00|37,125,866.26
支付其他与筹资活动有关的现金||127,566.58|108,001.53
筹资活动现金流出小计||52,506,430.58|37,233,867.79
筹资活动产生的现金流量净额||-52,506,430.58|-37,233,867.79
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-2,088,991.27|-1,292,213.13
加：期初现金及现金等价物余额||452,625,273.09|453,917,486.22
六、期末现金及现金等价物余额||450,536,281.82|452,625,273.09
